"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar"
"1562","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","39","html-keyboard-response","0","1565","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"264","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","39","html-keyboard-response","1","1831","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"253","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","39","html-keyboard-response","2","2087","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"901","img/Book.png","37","image-keyboard-response","856","1064023","0.0-85.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","15","10","5","-1"
"667","img/Clipboard.png","37","image-keyboard-response","857","1064703","0.0-85.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","16","13","5","-1"
"1525","img/Mug.png","39","image-keyboard-response","858","1066232","0.0-85.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","17","14","5","1"
"283","img/Jar.png","39","image-keyboard-response","859","1066517","0.0-85.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","18","0","5","1"
"840","img/Toiletpaper.png","40","image-keyboard-response","860","1067359","0.0-85.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","19","2","5",""
"530","img/Boot.png","40","image-keyboard-response","861","1067895","0.0-85.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","20","3","5",""
"1322","img/Jar.png","40","image-keyboard-response","862","1069223","0.0-85.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","21","0","5",""
"921","img/Basket.png","40","image-keyboard-response","863","1070151","0.0-85.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","22","1","5",""
"1070","img/Boot.png","40","image-keyboard-response","864","1071224","0.0-85.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","23","3","5",""
"3276","img/Jar.png","40","image-keyboard-response","865","1074503","0.0-85.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","24","0","5",""
"883","img/Basket.png","40","image-keyboard-response","866","1075407","0.0-85.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","25","1","5",""
"811","img/Boot.png","40","image-keyboard-response","867","1076223","0.0-85.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","26","3","5",""
"1330","img/Cap.png","40","image-keyboard-response","868","1077559","0.0-85.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","27","4","5",""
"null","img/Toaster.png","null","image-keyboard-response","869","1077568","0.0-85.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","40","28","5","5",""
"1677","img/Toaster.png","38","image-keyboard-response","870","1079247","0.0-86.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"476","img/Toaster.png","40","image-keyboard-response","871","1079727","0.0-87.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","0","5","2",""
"4053","img/Floppy.png","39","image-keyboard-response","872","1083783","0.0-87.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","1","7","2","1"
"2604","img/Fryingpan.png","40","image-keyboard-response","873","1086391","0.0-87.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","2","6","2",""
"1498","img/Soapdispenser.png","39","image-keyboard-response","874","1087903","0.0-87.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","3","9","2","1"
"1188","img/Fryingpan.png","39","image-keyboard-response","875","1089103","0.0-87.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","4","6","2","1"
"2205","img/Toaster.png","39","image-keyboard-response","876","1091312","0.0-87.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","5","5","2","1"
"1676","img/Fryingpan.png","39","image-keyboard-response","877","1092991","0.0-87.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","6","6","2","1"
"1098","img/Floppy.png","40","image-keyboard-response","878","1094095","0.0-87.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","7","7","2",""
"803","img/Fryingpan.png","40","image-keyboard-response","879","1094903","0.0-87.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","8","6","2",""
"957","img/Lightbulb.png","40","image-keyboard-response","880","1095863","0.0-87.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","9","8","2",""
"683","img/Toaster.png","40","image-keyboard-response","881","1096551","0.0-87.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","10","5","2",""
"593","img/Lightbulb.png","40","image-keyboard-response","882","1097160","0.0-87.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","11","8","2",""
"1212","img/Fryingpan.png","40","image-keyboard-response","883","1098375","0.0-87.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","12","6","2",""
"2043","img/Soapdispenser.png","40","image-keyboard-response","884","1100432","0.0-87.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","13","9","2",""
"772","img/Book.png","40","image-keyboard-response","885","1101207","0.0-87.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","14","10","2",""
"660","img/Ovenmitt.png","37","image-keyboard-response","886","1101872","0.0-87.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","15","11","2","-1"
"644","img/Mug.png","37","image-keyboard-response","887","1102519","0.0-87.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","16","14","2","-1"
"443","img/Ovenmitt.png","37","image-keyboard-response","888","1102968","0.0-87.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","17","11","2","-1"
"380","img/Clipboard.png","39","image-keyboard-response","889","1103351","0.0-87.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","18","13","2","1"
"164","img/Ovenmitt.png","39","image-keyboard-response","890","1103520","0.0-87.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","19","11","2","1"
"220","img/Balloon.png","39","image-keyboard-response","891","1103743","0.0-87.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","20","12","2","1"
"1093","img/Mug.png","40","image-keyboard-response","892","1104839","0.0-87.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","21","14","2",""
"716","img/Jar.png","40","image-keyboard-response","893","1105559","0.0-87.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","22","0","2",""
"1028","img/Basket.png","40","image-keyboard-response","894","1106591","0.0-87.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","23","1","2",""
"null","img/Toiletpaper.png","null","image-keyboard-response","895","1106632","0.0-87.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","41","24","2","2",""
"1734","img/Toiletpaper.png","38","image-keyboard-response","896","1108368","0.0-88.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"507","img/Toiletpaper.png","40","image-keyboard-response","897","1108879","0.0-89.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","0","2","11",""
"1178","img/Basket.png","40","image-keyboard-response","898","1110063","0.0-89.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","1","1","11",""
"1789","img/Toiletpaper.png","40","image-keyboard-response","899","1111863","0.0-89.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","2","2","11",""
"1052","img/Cap.png","40","image-keyboard-response","900","1112920","0.0-89.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","3","4","11",""
"764","img/Toiletpaper.png","40","image-keyboard-response","901","1113687","0.0-89.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","4","2","11",""
"3747","img/Basket.png","40","image-keyboard-response","902","1117439","0.0-89.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","5","1","11",""
"943","img/Jar.png","40","image-keyboard-response","903","1118399","0.0-89.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","6","0","11",""
"1012","img/Toiletpaper.png","40","image-keyboard-response","904","1119415","0.0-89.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","7","2","11",""
"683","img/Cap.png","40","image-keyboard-response","905","1120102","0.0-89.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","8","4","11",""
"1549","img/Toaster.png","40","image-keyboard-response","906","1121655","0.0-89.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","9","5","11",""
"1757","img/Fryingpan.png","40","image-keyboard-response","907","1123431","0.0-89.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","10","6","11",""
"997","img/Floppy.png","40","image-keyboard-response","908","1124431","0.0-89.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","11","7","11",""
"932","img/Soapdispenser.png","40","image-keyboard-response","909","1125367","0.0-89.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","12","9","11",""
"2107","img/Fryingpan.png","40","image-keyboard-response","910","1127479","0.0-89.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","13","6","11",""
"749","img/Toaster.png","40","image-keyboard-response","911","1128239","0.0-89.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","14","5","11",""
"1658","img/Cap.png","40","image-keyboard-response","912","1129902","0.0-89.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","15","4","11",""
"1944","img/Toiletpaper.png","40","image-keyboard-response","913","1131847","0.0-89.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","16","2","11",""
"890","img/Cap.png","40","image-keyboard-response","914","1132743","0.0-89.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","17","4","11",""
"517","img/Toiletpaper.png","40","image-keyboard-response","915","1133271","0.0-89.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","18","2","11",""
"1276","img/Basket.png","40","image-keyboard-response","916","1134552","0.0-89.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","19","1","11",""
"1643","img/Boot.png","40","image-keyboard-response","917","1136199","0.0-89.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","20","3","11",""
"1316","img/Toiletpaper.png","40","image-keyboard-response","918","1137520","0.0-89.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","21","2","11",""
"716","img/Cap.png","40","image-keyboard-response","919","1138247","0.0-89.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","22","4","11",""
"884","img/Toiletpaper.png","40","image-keyboard-response","920","1139135","0.0-89.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","23","2","11",""
"2125","img/Jar.png","40","image-keyboard-response","921","1141263","0.0-89.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","24","0","11",""
"892","img/Mug.png","39","image-keyboard-response","922","1142160","0.0-89.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","25","14","11","1"
"827","img/Balloon.png","39","image-keyboard-response","923","1142992","0.0-89.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","26","12","11","1"
"892","img/Clipboard.png","39","image-keyboard-response","924","1143895","0.0-89.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","27","13","11","1"
"884","img/Book.png","39","image-keyboard-response","925","1144783","0.0-89.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","28","10","11","1"
"null","img/Ovenmitt.png","null","image-keyboard-response","926","1144792","0.0-89.0-0.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","42","29","11","11",""
"2422","img/Ovenmitt.png","38","image-keyboard-response","927","1147215","0.0-90.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"1108","img/Ovenmitt.png","40","image-keyboard-response","928","1148327","0.0-91.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","0","11","0",""
"752","img/Book.png","40","image-keyboard-response","929","1149095","0.0-91.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","1","10","0",""
"1581","img/Clipboard.png","40","image-keyboard-response","930","1150679","0.0-91.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","2","13","0",""
"1731","img/Mug.png","40","image-keyboard-response","931","1152415","0.0-91.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","3","14","0",""
"1205","img/Balloon.png","40","image-keyboard-response","932","1153623","0.0-91.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","4","12","0",""
"838","img/Clipboard.png","40","image-keyboard-response","933","1154471","0.0-91.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","5","13","0",""
"612","img/Book.png","40","image-keyboard-response","934","1155087","0.0-91.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","6","10","0",""
"948","img/Ovenmitt.png","40","image-keyboard-response","935","1156040","0.0-91.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","7","11","0",""
"660","img/Mug.png","40","image-keyboard-response","936","1156703","0.0-91.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","8","14","0",""
"740","img/Balloon.png","40","image-keyboard-response","937","1157447","0.0-91.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","9","12","0",""
"603","img/Book.png","40","image-keyboard-response","938","1158055","0.0-91.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","10","10","0",""
"549","img/Balloon.png","40","image-keyboard-response","939","1158607","0.0-91.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","11","12","0",""
"712","img/Clipboard.png","40","image-keyboard-response","940","1159335","0.0-91.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","12","13","0",""
"1756","img/Mug.png","40","image-keyboard-response","941","1161095","0.0-91.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","13","14","0",""
"797","img/Balloon.png","40","image-keyboard-response","942","1161895","0.0-91.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","14","12","0",""
"509","img/Mug.png","40","image-keyboard-response","943","1162407","0.0-91.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","15","14","0",""
"717","img/Balloon.png","40","image-keyboard-response","944","1163127","0.0-91.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","16","12","0",""
"467","img/Mug.png","40","image-keyboard-response","945","1163599","0.0-91.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","17","14","0",""
"629","img/Balloon.png","40","image-keyboard-response","946","1164232","0.0-91.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","18","12","0",""
"530","img/Mug.png","40","image-keyboard-response","947","1164767","0.0-91.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","19","14","0",""
"1323","img/Clipboard.png","40","image-keyboard-response","948","1166103","0.0-91.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","43","20","13","0",""
